observer,condition,trial,time_taken,acc,time_taken_s
16,feature,6,25.879938,0.7435897435897436,-0.7810153530373143
16,feature,7,29.642463,0.6153846153846154,-0.10595004253895042
16,feature,8,26.937908,0.717948717948718,-0.5817557422773044
16,feature,9,25.481989,0.6923076923076923,-0.8580814414958234
16,feature,10,24.684482,0.7435897435897436,-1.0162157337533768
16,feature,11,26.206706,0.6153846153846154,-0.718614955129664
16,feature,12,24.017677,0.7692307692307693,-1.1524060694865657
16,feature,13,23.886585,0.6923076923076923,-1.1796250363650165
16,feature,14,24.729549,0.6410256410256411,-1.007144277640507
16,feature,15,25.853402,0.717948717948718,-0.7861172712945407
16,feature,16,25.56907,0.7948717948717948,-0.8411151239537841
16,feature,17,26.417588,0.8717948717948718,-0.6787561687013233
16,feature,18,26.687768,0.6410256410256411,-0.6281519018109766
16,feature,19,26.733286,0.6410256410256411,-0.6196769089349498
16,feature,20,25.075109,0.6923076923076923,-0.938131582224239
16,conjunction,1,29.487319,0.5641025641025641,-0.13204750135192153
16,conjunction,2,31.205417,0.5641025641025641,0.14959343651453041
16,conjunction,3,25.992356,0.5897435897435898,-0.7594592824270848
16,conjunction,5,30.729323,0.48717948717948717,0.07313323089894234
16,conjunction,6,26.814121,0.6410256410256411,-0.6046617530628141
16,conjunction,7,31.663291,0.6666666666666666,0.22203497152807514
16,conjunction,8,30.551727,0.717948717948718,0.04430773977597703
16,conjunction,9,30.443356,0.7692307692307693,0.026635677680417167
16,conjunction,10,31.561814,0.6923076923076923,0.20607077921642977
16,conjunction,11,30.514138,0.6666666666666666,0.038185211051699953
16,conjunction,12,30.2107,0.6410256410256411,-0.01151700292056153
16,conjunction,14,26.829251,0.6923076923076923,-0.6018563750584062
16,conjunction,15,31.65469,0.6666666666666666,0.22068386245693178
16,conjunction,16,28.259635,0.7692307692307693,-0.34353829902556665
16,conjunction,17,28.573993,0.5641025641025641,-0.28852190985765813
16,conjunction,18,25.73069,0.6153846153846154,-0.8097786791145701
16,conjunction,19,26.572724,0.6153846153846154,-0.6496365374355618
16,conjunction,20,27.187788,0.717948717948718,-0.5358359826073761
17,feature,1,26.502922,0.7692307692307693,-0.6627175494830256
17,feature,2,30.66562,0.7692307692307693,0.06281284448689776
17,feature,3,29.841726,0.7692307692307693,-0.07263078910660925
17,feature,4,29.34356,0.7692307692307693,-0.15635269512842895
17,feature,6,34.181008,0.7435897435897436,0.6025475754020369
17,feature,7,32.056784,0.6666666666666666,0.28345850142697515
17,feature,8,24.882764,0.6923076923076923,-0.976427071738575
17,feature,9,28.676352,0.5641025641025641,-0.2707384234778234
17,feature,10,29.063994,0.7692307692307693,-0.20396148775443876
17,feature,11,27.103534,0.7435897435897436,-0.551271776740518
17,feature,12,27.603851,0.8205128205128205,-0.46030560260899545
17,feature,13,28.416267,0.717948717948718,-0.3160497588816936
17,feature,14,24.530573,0.8205128205128205,-1.0473211469710266
17,feature,15,26.230032,0.6410256410256411,-0.714190363937796
17,feature,16,24.96045,0.8205128205128205,-0.9609244342742933
17,feature,17,25.368554,0.5897435897435898,-0.8802695723563452
17,feature,18,28.009844,0.7948717948717948,-0.38769282869651417
17,feature,19,25.347587,0.7692307692307693,-0.8843816247255166
17,feature,20,26.734476,0.717948717948718,-0.6194555365352469
17,conjunction,1,33.151595,0.5641025641025641,0.4504695018747396
17,conjunction,2,29.269794,0.5384615384615384,-0.1688705066362611
17,conjunction,3,32.940582,0.6153846153846154,0.418713256574299
17,conjunction,5,27.920916,0.48717948717948717,-0.40350737321196967
17,conjunction,6,30.737693,0.7692307692307693,0.07448764618964752
17,conjunction,7,37.608817,0.6153846153846154,1.0778309327608302
17,conjunction,9,33.410127,0.6923076923076923,0.4891026819646853
17,conjunction,10,29.172011,0.6666666666666666,-0.18551262702797847
17,conjunction,11,31.096742,0.717948717948718,0.13224359507382527
17,conjunction,13,30.801747,0.7435897435897436,0.08484053119278083
17,conjunction,14,32.304003,0.717948717948718,0.32166446462036286
17,conjunction,15,30.882996,0.5641025641025641,0.09794166956460834
17,conjunction,16,35.287124,0.6153846153846154,0.7609348469742206
17,conjunction,17,30.967478,0.46153846153846156,0.1115276173811641
17,conjunction,18,29.703712,0.5897435897435898,-0.095684664646227
17,conjunction,19,30.763334,0.5384615384615384,0.07863452299301887
17,conjunction,20,32.796868,0.6923076923076923,0.3969684557841113
18,feature,1,23.741036,0.717948717948718,-1.2100213002736795
18,feature,2,26.62105,0.717948717948718,-0.6406002781738969
18,feature,3,26.601693,0.7692307692307693,-0.6442177847838582
18,feature,4,28.543251,0.6923076923076923,-0.29387535595172654
18,feature,5,25.631197,0.7435897435897436,-0.829045968313179
18,feature,6,25.977567,0.6153846153846154,-0.7622897309768958
18,feature,7,23.038925,0.717948717948718,-1.3593169155452915
18,feature,8,25.160655,0.8205128205128205,-0.9211938355430547
18,feature,9,25.608969,0.7692307692307693,-0.8333607458090818
18,feature,10,22.443969,0.717948717948718,-1.4894327191821277
18,feature,11,24.945769,0.7435897435897436,-0.9638504017936349
18,feature,12,25.521754,0.717948717948718,-0.8503266960984529
18,feature,13,26.000527,0.7692307692307693,-0.757896135388999
18,feature,14,27.31002,0.6153846153846154,-0.5135272381242219
18,feature,15,28.825415,0.7692307692307693,-0.24495395653505617
18,feature,16,27.847661,0.7948717948717948,-0.4165725856902647
18,feature,17,27.485524,0.717948717948718,-0.48166973172792743
18,feature,18,22.712799,0.6923076923076923,-1.4302181560178124
18,feature,19,26.463709,0.6923076923076923,-0.6700812533735849
18,feature,20,21.935666,0.7692307692307693,-1.6033596653718927
18,conjunction,1,58.817199,0.7435897435897436,3.3018383573372363
18,conjunction,2,47.609195,0.717948717948718,2.250455828902011
18,conjunction,3,51.938612,0.6153846153846154,2.6833086766811802
18,conjunction,4,33.516849,0.717948717948718,0.5049633559643552
18,conjunction,5,42.203197,0.5897435897435898,1.6510327548941492
18,conjunction,6,36.417685,0.717948717948718,0.9177724606722475
18,conjunction,7,55.567341,0.5897435897435898,3.0191665657850097
18,conjunction,8,41.601731,0.6666666666666666,1.5796460231224212
18,conjunction,9,38.056922,0.5897435897435898,1.1367361967598881
18,conjunction,10,35.010737,0.5128205128205128,0.721828589376639
18,conjunction,11,45.533679,0.6153846153846154,2.0287807530320476
18,conjunction,12,37.893562,0.5897435897435898,1.1153425723824244
18,conjunction,13,37.397439,0.6923076923076923,1.0498003605190098
18,conjunction,14,49.114593,0.5128205128205128,2.405273890867929
18,conjunction,15,33.684161,0.4358974358974359,0.5297273508320032
18,conjunction,16,46.559226,0.6923076923076923,2.1395491490207905
18,conjunction,17,43.881204,0.6153846153846154,1.8449394649823954
18,conjunction,18,37.795483,0.6410256410256411,1.102453793759919
18,conjunction,19,37.714382,0.6410256410256411,1.0917708436539946
18,conjunction,20,49.881389,0.6410256410256411,2.4823180064162527
19,feature,1,25.681057,0.6923076923076923,-0.8193810133171826
19,feature,2,25.957746,0.6666666666666666,-0.7660857759315726
19,feature,3,26.084756,0.7948717948717948,-0.7418113410399687
19,feature,4,30.984865,0.6410256410256411,0.11431910333808233
19,feature,5,29.265749,0.7435897435897436,-0.16955783994847093
19,feature,6,29.568491,0.6666666666666666,-0.11837611970155791
19,feature,7,30.049076,0.6410256410256411,-0.0381946729726741
19,feature,8,25.696546,0.717948717948718,-0.8163824165254938
19,feature,9,26.838972,0.6666666666666666,-0.6000547589765394
19,feature,10,30.440999,0.5897435897435898,0.026250623014057162
19,feature,11,27.992414,0.6153846153846154,-0.3907885394854913
19,feature,12,28.221452,0.8461538461538461,-0.35026242103300487
19,feature,13,25.361956,0.6666666666666666,-0.8815632068970821
19,feature,14,26.579551,0.6153846153846154,-0.6483589913807779
19,feature,15,24.871995,0.717948717948718,-0.9785798994467779
19,feature,16,26.335404,0.5384615384615384,-0.6942517919080039
19,feature,17,24.103744,0.6923076923076923,-1.134616427724
19,feature,18,27.042527,0.6666666666666666,-0.5624785736697151
19,feature,19,28.553684,0.6666666666666666,-0.29205789564693474
19,feature,20,29.87682,0.7435897435897436,-0.06678568549174829
19,conjunction,1,40.298188,0.5384615384615384,1.4213219025805348
19,conjunction,2,40.007185,0.4358974358974359,1.385278707603007
19,conjunction,3,38.887241,0.5384615384615384,1.2440744868066147
19,conjunction,4,40.913341,0.5384615384615384,1.4966647940013535
19,conjunction,5,43.04877,0.5384615384615384,1.7496901078065736
19,conjunction,6,35.024131,0.5641025641025641,0.7237308258436378
19,conjunction,7,39.893062,0.6410256410256411,1.3710719859778098
19,conjunction,8,41.965579,0.6666666666666666,1.622952697187909
19,conjunction,9,40.334294,0.48717948717948717,1.4257757762677141
19,conjunction,10,37.598988,0.6153846153846154,1.0765310178016745
19,conjunction,11,46.988315,0.5384615384615384,2.1851724357143842
19,conjunction,12,35.287612,0.5384615384615384,0.7610036233168672
19,conjunction,13,39.686053,0.6153846153846154,1.3451982215568268
19,conjunction,14,44.442564,0.5128205128205128,1.908157099411023
19,conjunction,16,39.312607,0.6410256410256411,1.298178523052936
19,conjunction,17,31.097879,0.5128205128205128,0.13242542951940578
19,conjunction,18,43.544873,0.6153846153846154,1.806674918742686
19,conjunction,19,32.722727,0.717948717948718,0.3857131852515134
19,conjunction,20,43.372612,0.46153846153846156,1.7869620922675498
20,feature,1,20.118704,0.7435897435897436,-2.0333648371733473
20,feature,2,21.509381,0.7948717948717948,-1.7009579613940142
20,feature,3,23.041468,0.7435897435897436,-1.358768008627811
20,feature,4,23.846722,0.6153846153846154,-1.1879315173373604
20,feature,5,20.181132,0.717948717948718,-2.017956881940742
20,feature,6,22.235403,0.8205128205128205,-1.5358637284618288
20,feature,8,21.775159,0.6410256410256411,-1.6398834222893197
20,feature,9,21.426566,0.6153846153846154,-1.7201427499151458
20,feature,10,24.152288,0.5897435897435898,-1.124610609347377
20,feature,11,23.467758,0.717948717948718,-1.2675991090770051
20,feature,12,22.73076,0.7435897435897436,-1.4262869417397925
20,feature,13,20.680506,0.46153846153846156,-1.8963941937283322
20,feature,14,24.505552,0.5641025641025641,-1.052396392704556
20,feature,15,22.588055,0.6923076923076923,-1.4576075795648913
20,feature,17,25.624165,0.717948717948718,-0.8304105768294029
20,feature,18,24.318643,0.6923076923076923,-1.0904736590341977
20,feature,19,22.302617,0.7435897435897436,-1.520853141217912
20,feature,20,24.768389,0.6666666666666666,-0.9993394966532664
20,conjunction,1,48.355988,0.5897435897435898,2.327859904288251
20,conjunction,2,39.501153,0.7435897435897436,1.3219734635095126
20,conjunction,3,38.354915,0.5641025641025641,1.1755258717857633
20,conjunction,4,46.406824,0.6923076923076923,2.1232436087159074
20,conjunction,5,36.178306,0.6666666666666666,0.8849747521485688
20,conjunction,6,37.30978,0.5897435897435898,1.0381295059057143
20,conjunction,7,49.395282,0.6410256410256411,2.433614900537665
20,conjunction,8,47.217832,0.5384615384615384,2.209405313605355
20,conjunction,9,46.91219,0.6410256410256411,2.1771088540154966
20,conjunction,10,36.768536,0.5641025641025641,0.9654556439343743
20,conjunction,11,40.626071,0.717948717948718,1.4616224609013293
20,conjunction,12,32.55141,0.6153846153846154,0.3596078763295646
20,conjunction,13,32.139121,0.5384615384615384,0.2962157338876052
20,conjunction,14,34.803371,0.5641025641025641,0.6922849392347289
20,conjunction,15,33.466292,0.5128205128205128,0.4974560453216014
20,conjunction,16,37.921641,0.6410256410256411,1.1190263539644574
20,conjunction,18,35.175171,0.48717948717948717,0.745131545152548
20,conjunction,19,38.428863,0.6410256410256411,1.1851049916471228
20,conjunction,20,36.232454,0.6666666666666666,0.8924126106684682
21,feature,1,28.648059,0.6666666666666666,-0.27564759211906814
21,feature,2,27.614535,0.717948717948718,-0.45838109915849745
21,feature,3,30.504182,0.5897435897435898,0.03656230580880372
21,feature,4,27.828182,0.5128205128205128,-0.42005249873037837
21,feature,5,27.959204,0.5128205128205128,-0.3966922464712591
21,feature,6,28.152468,0.6410256410256411,-0.3624337744372728
21,feature,7,29.476346,0.5128205128205128,-0.1338985141936585
21,feature,8,27.151494,0.6923076923076923,-0.5424793691352315
21,feature,9,31.347109,0.46153846153846156,0.17212387991778572
21,feature,10,25.928321,0.6923076923076923,-0.7717264925716082
21,feature,11,27.477043,0.6666666666666666,-0.4832045203687414
21,feature,12,29.295042,0.6153846153846154,-0.16458246893978723
21,feature,13,29.645847,0.6153846153846154,-0.10538232828111961
21,feature,14,29.068793,0.6410256410256411,-0.20314038383690616
21,feature,15,30.372599,0.8717948717948718,0.015063353430413878
21,feature,16,31.233743,0.5384615384615384,0.15410572384349103
21,feature,17,26.20251,0.6153846153846154,-0.7194112911034438
21,feature,18,27.769106,0.6153846153846154,-0.430621310310888
21,feature,19,30.857645,0.6923076923076923,0.09385760590231627
21,feature,20,26.163374,0.6666666666666666,-0.7268448467099988
21,conjunction,1,36.473158,0.6153846153846154,0.9253421365112402
21,conjunction,2,32.9781,0.6410256410256411,0.4243743422584216
21,conjunction,3,38.239042,0.5384615384615384,1.1604786406012177
21,conjunction,4,34.297662,0.7692307692307693,0.6194914705785185
21,conjunction,5,32.20075,0.5384615384615384,0.3057431160397669
21,conjunction,6,31.558703,0.5128205128205128,0.20558055136451278
21,conjunction,7,33.695364,0.6923076923076923,0.5313811200824923
21,conjunction,8,33.007577,0.6410256410256411,0.4288176065979341
21,conjunction,9,32.200953,0.6410256410256411,0.3057744681807805
21,conjunction,10,31.933456,0.5384615384615384,0.2642887268909205
21,conjunction,11,30.730669,0.6923076923076923,0.07335106259764015
21,conjunction,12,31.117306,0.48717948717948717,0.13553126091020248
21,conjunction,13,31.702895,0.6923076923076923,0.22825153050567215
21,conjunction,14,32.033933,0.717948717948718,0.2799121757530031
21,conjunction,15,32.205022,0.5384615384615384,0.30640285931482303
21,conjunction,16,29.436739,0.5641025641025641,-0.14058547482207304
21,conjunction,17,35.311948,0.5641025641025641,0.7644322147619297
21,conjunction,18,31.663172,0.5128205128205128,0.22201628062664386
21,conjunction,19,30.403834,0.5384615384615384,0.020175165259593137
21,conjunction,20,29.929122,0.6153846153846154,-0.05808722111116515
22,feature,1,22.448637,0.7948717948717948,-1.488398471515371
22,feature,2,24.887908,0.5384615384615384,-0.9753990649691177
22,feature,3,23.231637,0.8205128205128205,-1.3178907236138213
22,feature,4,27.495634,0.6153846153846154,-0.4798407650398339
22,feature,6,28.527294,0.6666666666666666,-0.2966563992731936
22,feature,7,25.71472,0.717948717948718,-0.8128663202270482
22,feature,8,34.011133,0.6410256410256411,0.5777696717579824
22,feature,9,26.093612,0.5384615384615384,-0.74012317313900855
22,feature,10,22.531071,0.7435897435897436,-1.4701696435607214
22,feature,11,24.904462,0.5384615384615384,-0.9720922592022216
22,feature,12,25.145874,0.6666666666666666,-0.9241162916276978
22,feature,13,23.776461,0.6410256410256411,-1.2026060655805977
22,feature,14,25.933305,0.6153846153846154,-0.7707706190671695
22,feature,15,28.031367,0.5897435897435898,-0.38387282455941446
22,feature,16,27.050959,0.6923076923076923,-0.5609281365801757
22,feature,17,25.073496,0.5128205128205128,-0.938451504167102
22,feature,18,26.719657,0.5384615384615384,-0.6222129769520444
22,feature,19,23.086752,0.6666666666666666,-1.3490035820860902
22,feature,20,27.864938,0.6666666666666666,-0.4134880951263222
22,conjunction,1,43.722135,0.6923076923076923,1.8268787937841853
22,conjunction,2,44.558335,0.6666666666666666,1.9210953081552282
22,conjunction,4,48.764967,0.46153846153846156,2.3697449649947067
22,conjunction,5,37.359619,0.6666666666666666,1.0447683924398647
22,conjunction,6,37.695216,0.6666666666666666,1.0892428651006798
22,conjunction,7,49.760297,0.6666666666666666,2.4702303219100057
22,conjunction,8,34.825789,0.6410256410256411,0.6954873293867856
22,conjunction,9,33.502675,0.6666666666666666,0.5028597731525517
22,conjunction,10,37.883074,0.6410256410256411,1.113965914969574
22,conjunction,11,33.774761,0.717948717948718,0.5430858472887823
22,conjunction,12,39.418815,0.5897435897435898,1.3115962180747436
22,conjunction,13,51.762361,0.46153846153846156,2.66640357862143
22,conjunction,14,33.378791,0.5897435897435898,0.48443600542008947
22,conjunction,15,41.433238,0.6410256410256411,1.5594628266062411
22,conjunction,16,43.29149,0.6410256410256411,1.7776516984273754
22,conjunction,17,45.043336,0.5384615384615384,1.9749345932206084
22,conjunction,18,30.23267,0.6410256410256411,-0.00790165645075148
22,conjunction,19,30.995821,0.5128205128205128,0.11607728670466799
22,conjunction,20,42.265056,0.6153846153846154,1.6583168897612106
23,feature,1,24.599317,0.6410256410256411,-1.0334037566292151
23,feature,2,22.654026000000002,0.8717948717948718,-1.4431038624770343
23,feature,3,22.272144,0.6666666666666666,-1.5276529198390167
23,feature,4,22.230457,0.717948717948718,-1.5369700871104763
23,feature,5,22.88043,0.717948717948718,-1.393648198190661
23,feature,6,22.323995,0.7692307692307693,-1.5160883737965434
23,feature,7,21.102291,0.6923076923076923,-1.795984211047381
23,feature,8,25.289499,0.717948717948718,-0.8957916452703114
23,feature,9,23.170239,0.8205128205128205,-1.331051680197236
23,feature,10,21.941482,0.5897435897435898,-1.6020412431111253
23,feature,11,24.246373,0.717948717948718,-1.105275078168431
23,feature,12,22.7965,0.7435897435897436,-1.4119245421459024
23,feature,13,23.968291,0.7435897435897436,-1.1626427291118901
23,feature,14,25.016683,0.5897435897435898,-0.9497329261128178
23,feature,15,21.862511,0.7692307692307693,-1.619973003405606
23,feature,16,22.769544,0.717948717948718,-1.417808677994157
23,feature,17,22.282936,0.6923076923076923,-1.525243717728177
23,feature,18,24.07755,0.7692307692307693,-1.140023870397337
23,feature,19,25.47097,0.717948717948718,-0.8602324458898055
23,feature,20,25.351665,0.5897435897435898,-0.8835815801442208
23,conjunction,1,32.55168,0.6923076923076923,0.35964912696849805
23,conjunction,2,34.899788,0.6153846153846154,0.7060434031105329
23,conjunction,3,29.327122,0.6410256410256411,-0.15913943459697263
23,conjunction,4,37.707332,0.6666666666666666,1.0908411042486639
23,conjunction,5,32.919358,0.6410256410256411,0.41550791409651
23,conjunction,6,30.374891,0.6410256410256411,0.015438632888613016
23,conjunction,7,29.06684,0.7435897435897436,-0.2034745237501605
23,conjunction,8,28.226504,0.7435897435897436,-0.34937222912921895
23,conjunction,9,28.520759,0.5641025641025641,-0.29779579158465896
23,conjunction,10,32.04904,0.5641025641025641,0.28225696656219335
23,conjunction,11,39.949612,0.6153846153846154,1.378116744743385
23,conjunction,12,30.291799,0.5128205128205128,0.0018154777809272836
23,conjunction,13,27.555922,0.6153846153846154,-0.46894820482370786
23,conjunction,14,25.992184,0.6410256410256411,-0.7594921920388693
23,conjunction,15,28.416299,0.6923076923076923,-0.3160441584535305
23,conjunction,16,29.109557,0.5128205128205128,-0.19617116692874295
23,conjunction,18,30.356394,0.41025641025641024,0.012409227753328521
23,conjunction,19,29.641567,0.5128205128205128,-0.10610037016837824
23,conjunction,20,30.119177,0.6153846153846154,-0.026606218321186436
24,feature,1,23.806817,0.6923076923076923,-1.1962606690975714
24,feature,2,24.887812,0.7435897435897436,-0.9754182482197044
24,feature,3,22.142615,0.7948717948717948,-1.5566603631138933
24,feature,4,22.182716,0.4358974358974359,-1.5476618272576543
24,feature,5,21.928031,0.6410256410256411,-1.6050909653779246
24,feature,6,22.875763,0.6666666666666666,-1.3946627084350844
24,feature,7,22.927295,0.6410256410256411,-1.3834721637757845
24,feature,8,24.105177,0.6153846153846154,-1.134320771315593
24,feature,9,21.614463,0.6923076923076923,-1.6767208844868067
24,feature,11,21.919212,0.6153846153846154,-1.6070914977105597
24,feature,12,25.110534,0.7435897435897436,-0.9311105825027416
24,feature,13,22.545377,0.5641025641025641,-1.4670129162589565
24,feature,14,25.978458,0.6666666666666666,-0.7621191579702886
24,feature,15,23.534621,0.717948717948718,-1.2534498131727074
24,feature,16,23.574786,0.7435897435897436,-1.2449695611982003
24,feature,17,25.572423,0.6666666666666666,-0.8404630022279445
24,feature,18,22.96893,0.6410256410256411,-1.3744491786836615
24,feature,19,21.849951,0.6923076923076923,-1.6228309420520344
24,feature,20,24.023186,0.717948717948718,-1.1512654770391757
24,conjunction,1,39.642089,0.5897435897435898,1.3396858500549724
24,conjunction,2,39.865391,0.6410256410256411,1.367621210782167
24,conjunction,4,40.560057,0.48717948717948717,1.4535348018780851
24,conjunction,5,41.770115,0.6153846153846154,1.599734662037554
24,conjunction,6,32.87768,0.717948717948718,0.40920749988084704
24,conjunction,7,34.843118,0.48717948717948717,0.6979613483899401
24,conjunction,8,34.488888,0.5897435897435898,0.6471426110990498
24,conjunction,9,41.631112,0.46153846153846156,1.5831571003309484
24,conjunction,10,41.482207,0.5384615384615384,1.565337102874096
24,conjunction,11,36.255143,0.5128205128205128,0.8955259050223137
24,conjunction,12,36.448654,0.46153846153846156,0.9219998162159077
24,conjunction,14,41.368398,0.46153846153846156,1.5516739881783155
24,conjunction,15,45.37906,0.6666666666666666,2.0118643877597635
24,conjunction,16,35.239445,0.5641025641025641,0.7542106106981865
24,conjunction,17,36.360819,0.6666666666666666,0.910000722470866
24,conjunction,20,37.147056,0.5897435897435898,1.016391673143645
25,feature,1,34.486452,0.7948717948717948,0.6467913322898647
25,feature,2,29.773238,0.7435897435897436,-0.08405767542356876
25,feature,3,30.09153,0.5384615384615384,-0.03117334264529354
25,feature,4,29.577109,0.6923076923076923,-0.11692683880175869
25,feature,5,40.741721,0.46153846153846156,1.4757596125303438
25,feature,6,34.287128,0.6153846153846154,0.6179637848487228
25,feature,7,29.639078,0.717948717948718,-0.10651798940405119
25,feature,8,31.433766,0.5641025641025641,0.18585307509664878
25,feature,9,32.490336,0.5897435897435898,0.3502681786423044
25,feature,10,33.666591,0.48717948717948717,0.5271325869756014
25,feature,11,31.018516,0.6666666666666666,0.11971733058562271
25,feature,12,31.767155,0.48717948717948717,0.23832178733450832
25,feature,13,32.135644,0.5897435897435898,0.29567767140478807
25,feature,14,28.521107,0.6923076923076923,-0.2977351104018548
25,feature,15,32.208091,0.6666666666666666,0.30687676412611237
25,feature,16,29.482153,0.5384615384615384,-0.13291885746299903
25,feature,17,28.142241,0.6666666666666666,-0.36424073718752753
25,feature,18,26.821326,0.6666666666666666,-0.6033256172612561
25,feature,19,27.362579,0.717948717948718,-0.5039652978779863
25,feature,20,26.917429,0.5641025641025641,-0.5855379775173436
25,conjunction,3,44.937956,0.5897435897435898,1.9632859676487344
25,conjunction,4,59.017809,0.5641025641025641,3.318771874782564
25,conjunction,5,38.386015,0.46153846153846156,1.1795567703779115
25,conjunction,8,35.046462,0.5128205128205128,0.7269006918974411
25,conjunction,9,34.422457,0.5384615384615384,0.6375541543034756
25,conjunction,10,43.804236,0.5897435897435898,1.836208719151475
25,conjunction,11,43.679168,0.5897435897435898,1.8219890547969393
25,conjunction,12,32.442578,0.717948717948718,0.3429525806175358
25,conjunction,13,34.11976,0.5641025641025641,0.5936281894092368
25,conjunction,14,34.816609,0.5897435897435898,0.6941762243536722
25,conjunction,15,47.991049,0.4358974358974359,2.290184969512427
25,conjunction,16,30.8719,0.5641025641025641,0.09615450898782983
25,conjunction,18,38.078629,0.5384615384615384,1.1395720309910855
25,conjunction,19,35.968553,0.6410256410256411,0.8560572688109196
25,conjunction,20,40.691351,0.6666666666666666,1.4696072813522238
26,feature,1,28.867818,0.8205128205128205,-0.23764357063270872
26,feature,2,30.047628,0.7692307692307693,-0.03843432793489554
26,feature,3,25.208329,0.6923076923076923,-0.9117795568919312
26,feature,4,27.552903,0.7435897435897436,-0.4694930968839863
26,feature,5,26.824648,0.717948717948718,-0.6027096877522149
26,feature,6,29.631049,0.6666666666666666,-0.10786538188789929
26,feature,7,28.83876,0.6153846153846154,-0.24265208532815488
26,feature,8,27.45094,0.5641025641025641,-0.48793129963708276
26,feature,9,25.323454,0.6410256410256411,-0.8891188063581043
26,feature,10,23.462126,0.6153846153846154,-1.2687927719475223
26,feature,11,26.788081,0.6923076923076923,-0.6094937527851337
26,feature,12,25.335982,0.6666666666666666,-0.8866590622962235
26,feature,13,26.061606,0.7435897435897436,-0.7462270000276497
26,feature,14,25.308577,0.7948717948717948,-0.8920413334420171
26,feature,15,25.170427,0.6923076923076923,-0.9192626868497017
26,feature,16,20.661945,0.6666666666666666,-1.9008597307806252
26,feature,17,24.228055,0.6410256410256411,-1.1090337455917747
26,feature,18,24.076515,0.7692307692307693,-1.1402376547489002
26,feature,19,21.108544,0.7435897435897436,-1.7945107691794284
26,feature,20,28.260429,0.5384615384615384,-0.3433985700821238
26,conjunction,1,30.722385,0.7435897435897436,0.07201025908258663
26,conjunction,2,29.749246,0.6153846153846154,-0.08806684057731456
26,conjunction,3,31.535674,0.5128205128205128,0.20195016405617944
26,conjunction,4,27.596491,0.6666666666666666,-0.46163178899731594
26,conjunction,5,27.423805,0.6923076923076923,-0.4928497224913682
26,conjunction,6,33.121033,0.717948717948718,0.44588263508997406
26,conjunction,7,32.040287,0.6153846153846154,0.28089852882495103
26,conjunction,8,27.964981,0.6410256410256411,-0.3956647715673655
26,conjunction,9,37.342831,0.6410256410256411,1.0425331087975487
26,conjunction,10,30.544149,0.717948717948718,0.0430740350606198
26,conjunction,11,31.169858,0.6153846153846154,0.14392314182020613
26,conjunction,12,30.397564,0.5897435897435898,0.0191494602067687
26,conjunction,13,24.801378,0.5897435897435898,-0.992720062671297
26,conjunction,14,33.185374,0.5641025641025641,0.45553427177314076
26,conjunction,15,27.207756,0.5128205128205128,-0.5321847476500456
26,conjunction,16,29.5342,0.5128205128205128,-0.1241469919656946
26,conjunction,18,30.976411,0.4358974358974359,0.11296200783624145
26,conjunction,19,32.048318,0.5641025641025641,0.282144928500604
26,conjunction,20,29.998484,0.48717948717948717,-0.04657488687271517
27,feature,1,32.370352,0.6923076923076923,0.33186847626327043
27,feature,2,37.662756,0.6923076923076923,1.0849584863408535
27,feature,3,34.791908,0.6923076923076923,0.6906466633679671
27,feature,4,32.396128,0.6923076923076923,0.3358270047032635
27,feature,5,30.92177,0.7435897435897436,0.1041817072729133
27,feature,6,30.747303,0.5897435897435898,0.07604226085305202
27,feature,7,28.414338,0.6410256410256411,-0.3163873713413917
27,feature,8,31.058101,0.6666666666666666,0.12605998698071455
27,feature,9,30.489134,0.6666666666666666,0.03410835945736845
27,feature,10,29.51125,0.5897435897435898,-0.12801301816268204
27,feature,11,31.981835,0.6923076923076923,0.27181743946424725
27,feature,12,27.26074,0.6410256410256411,-0.5225093680471338
27,feature,13,31.097906,0.6410256410256411,0.13242974740695895
27,feature,14,33.59747,0.6410256410256411,0.5169115349405595
27,feature,15,26.929939,0.7435897435897436,-0.5832271828596153
27,feature,16,29.407522,0.7435897435897436,-0.14552403170948514
27,feature,17,30.327935,0.6666666666666666,0.00774465758014506
27,feature,18,29.536018,0.717948717948718,-0.12384087047251682
27,feature,19,29.799318,0.6923076923076923,-0.07970325961244289
27,feature,20,24.933747,0.8205128205128205,-0.9662477052911
27,conjunction,1,37.114925,0.5897435897435898,1.0120881290538775
27,conjunction,2,35.808074,0.717948717948718,0.8338188243897283
27,conjunction,3,35.856828,0.717948717948718,0.8405854527763288
27,conjunction,4,40.552508,0.4358974358974359,1.4526091028471702
27,conjunction,5,30.249565,0.6666666666666666,-0.005123230070676074
27,conjunction,6,33.011044,0.5641025641025641,0.42933994975686607
27,conjunction,7,33.280957,0.5897435897435898,0.46983795120514094
27,conjunction,8,36.127483,0.6410256410256411,0.8779834862999291
27,conjunction,9,34.367742,0.717948717948718,0.629642843491611
27,conjunction,10,33.846088,0.5641025641025641,0.5535774543713312
27,conjunction,11,36.97506,0.6410256410256411,0.993311458935344
27,conjunction,12,41.809489,0.6666666666666666,1.6044203976202975
27,conjunction,13,40.408369,0.5641025641025641,1.4349008678259711
27,conjunction,14,32.67228,0.6923076923076923,0.3780402884382506
27,conjunction,15,33.777493,0.717948717948718,0.5434881096220052
27,conjunction,16,37.299661,0.6410256410256411,1.0367805047240266
