observer,condition,trial,time_taken,acc
34,conjunction,2,55.976101,0.6153846153846154
34,conjunction,3,46.231168,0.4358974358974359
34,conjunction,4,47.021698,0.48717948717948717
34,conjunction,5,44.118785,0.5384615384615384
34,conjunction,6,40.609384,0.38461538461538464
34,conjunction,7,41.15774,0.48717948717948717
34,conjunction,8,37.875288,0.5897435897435898
34,conjunction,9,38.130206,0.5897435897435898
34,conjunction,10,36.800298,0.38461538461538464
34,conjunction,11,34.512223,0.5384615384615384
34,conjunction,12,35.703031,0.46153846153846156
34,conjunction,13,49.253826,0.5641025641025641
34,conjunction,14,38.651474,0.48717948717948717
34,conjunction,15,35.44986,0.5128205128205128
34,conjunction,16,37.569098,0.6153846153846154
34,conjunction,17,32.891755,0.6410256410256411
34,conjunction,18,32.712512,0.46153846153846156
34,conjunction,19,32.853257,0.48717948717948717
34,conjunction,20,42.077668,0.46153846153846156
35,feature,1,35.873759,0.358974358974359
35,feature,2,42.389154,0.23076923076923078
35,feature,4,38.978414,0.38461538461538464
35,feature,5,35.549108,0.4358974358974359
35,feature,6,30.057279,0.15384615384615385
35,feature,7,28.948123,0.3333333333333333
35,feature,8,49.590875,0.358974358974359
35,feature,9,34.91071,0.6410256410256411
35,feature,10,31.134202,0.6153846153846154
35,feature,11,24.798827,0.6153846153846154
35,feature,12,26.584561,0.5897435897435898
35,feature,13,28.5607,0.6153846153846154
35,feature,14,26.038088,0.6410256410256411
35,feature,15,27.516027,0.5384615384615384
35,feature,16,32.017981,0.6153846153846154
35,feature,17,31.630455,0.46153846153846156
35,feature,18,28.303408,0.6410256410256411
35,feature,19,25.025377,0.6410256410256411
35,feature,20,31.320724,0.41025641025641024
35,conjunction,2,59.807214,0.3333333333333333
35,conjunction,3,58.004201,0.28205128205128205
35,conjunction,4,49.758540000000004,0.48717948717948717
35,conjunction,5,50.106552,0.3333333333333333
35,conjunction,7,51.21637,0.4358974358974359
35,conjunction,8,43.146689,0.358974358974359
35,conjunction,9,40.136891,0.4358974358974359
35,conjunction,10,43.186592,0.3076923076923077
35,conjunction,14,43.730131,0.41025641025641024
35,conjunction,20,43.414308,0.3333333333333333
36,feature,1,22.130058,0.7948717948717948
36,feature,2,23.4578,0.6153846153846154
36,feature,3,21.99927,0.8205128205128205
36,feature,4,23.951192,0.7435897435897436
36,feature,5,22.194396,0.5897435897435898
36,feature,6,23.254241,0.6410256410256411
36,feature,7,22.950293,0.6410256410256411
36,feature,8,23.090109000000002,0.7435897435897436
36,feature,9,21.863492,0.717948717948718
36,feature,10,21.205161,0.717948717948718
36,feature,11,25.023332,0.7435897435897436
36,feature,12,22.086849,0.7435897435897436
36,feature,13,23.243102,0.6923076923076923
36,feature,14,24.946131,0.6410256410256411
36,feature,15,25.452597,0.6153846153846154
36,feature,16,25.310684,0.717948717948718
36,feature,17,25.083984,0.6923076923076923
36,feature,18,25.409498,0.7948717948717948
36,feature,19,25.137748,0.6410256410256411
36,feature,20,24.440149,0.717948717948718
36,conjunction,2,29.897112,0.7692307692307693
36,conjunction,4,29.780512,0.5897435897435898
36,conjunction,5,33.97345,0.6410256410256411
36,conjunction,6,31.254753,0.6153846153846154
36,conjunction,7,30.309852,0.6666666666666666
36,conjunction,9,30.930477,0.5897435897435898
36,conjunction,10,36.208515,0.6666666666666666
36,conjunction,11,32.287433,0.5897435897435898
36,conjunction,12,26.555213,0.6666666666666666
36,conjunction,13,31.513775,0.6410256410256411
36,conjunction,14,29.566033,0.6153846153846154
36,conjunction,15,28.673649,0.717948717948718
36,conjunction,16,30.84199,0.6153846153846154
36,conjunction,17,27.661932,0.48717948717948717
36,conjunction,18,30.658525,0.5641025641025641
36,conjunction,19,29.54453,0.7692307692307693
36,conjunction,20,33.898688,0.5897435897435898
37,feature,1,23.636337,0.5897435897435898
37,feature,2,21.745452,0.717948717948718
37,feature,3,23.508006,0.7435897435897436
37,feature,4,23.834554,0.6666666666666666
37,feature,5,25.224406,0.7948717948717948
37,feature,6,27.048558,0.6923076923076923
37,feature,7,26.289141,0.8205128205128205
37,feature,8,25.623633,0.7692307692307693
37,feature,9,25.940005,0.8461538461538461
37,feature,10,25.172321,0.7948717948717948
37,feature,11,23.454556,0.6666666666666666
37,feature,12,26.552096,0.6923076923076923
37,feature,13,23.003221,0.7435897435897436
37,feature,14,27.739361,0.6666666666666666
37,feature,15,25.490478,0.6410256410256411
37,feature,16,26.848132,0.6923076923076923
37,feature,17,25.311241,0.6666666666666666
37,feature,18,25.038373,0.717948717948718
37,feature,19,25.130818,0.717948717948718
37,feature,20,27.010167,0.5384615384615384
37,conjunction,1,57.043129,0.5897435897435898
37,conjunction,2,39.106924,0.5897435897435898
37,conjunction,3,40.626036,0.6666666666666666
37,conjunction,4,41.423566,0.6153846153846154
37,conjunction,5,34.696839,0.6153846153846154
37,conjunction,6,49.961652,0.6410256410256411
37,conjunction,7,33.798339,0.8205128205128205
37,conjunction,8,28.126598,0.6666666666666666
37,conjunction,9,32.921611,0.5897435897435898
37,conjunction,10,38.827853,0.5641025641025641
37,conjunction,11,44.873015,0.6410256410256411
37,conjunction,12,38.552727,0.5897435897435898
37,conjunction,13,35.711266,0.5128205128205128
37,conjunction,14,37.140567,0.6666666666666666
37,conjunction,15,33.857202,0.5128205128205128
37,conjunction,16,26.600455,0.5897435897435898
37,conjunction,17,32.0571,0.5641025641025641
37,conjunction,18,35.098282,0.5897435897435898
37,conjunction,19,36.776302,0.6153846153846154
37,conjunction,20,30.564225,0.5897435897435898
38,feature,1,25.227455,0.6410256410256411
38,feature,2,24.828288,0.7692307692307693
38,feature,3,25.075283,0.6923076923076923
38,feature,4,24.013005,0.7948717948717948
38,feature,5,24.642496,0.717948717948718
38,feature,6,24.774125,0.8205128205128205
38,feature,7,27.002377,0.8974358974358975
38,feature,8,24.219171,0.6153846153846154
38,feature,9,22.150921,0.7435897435897436
38,feature,10,23.489778,0.7435897435897436
38,feature,11,22.504326,0.8205128205128205
38,feature,12,23.010508,0.7948717948717948
38,feature,13,22.719136,0.7692307692307693
38,feature,14,22.026523,0.9743589743589743
38,feature,15,21.410524,0.8205128205128205
38,feature,16,21.663384,0.7692307692307693
38,feature,17,22.484592,0.7692307692307693
38,feature,18,21.70855,0.7948717948717948
38,feature,19,20.305122,0.5897435897435898
38,feature,20,19.880531,0.6923076923076923
38,conjunction,1,28.970081,0.38461538461538464
38,conjunction,2,25.366203,0.5641025641025641
38,conjunction,3,33.521506,0.6153846153846154
38,conjunction,4,31.47379,0.5641025641025641
38,conjunction,5,25.987101,0.6666666666666666
38,conjunction,6,27.489335,0.5897435897435898
38,conjunction,7,30.375617,0.6666666666666666
38,conjunction,9,27.464711,0.6923076923076923
38,conjunction,10,28.02984,0.7435897435897436
38,conjunction,11,25.94192,0.6410256410256411
38,conjunction,13,31.087948,0.6153846153846154
38,conjunction,14,26.603428,0.7692307692307693
38,conjunction,15,25.492389,0.5897435897435898
38,conjunction,16,23.593334,0.5641025641025641
38,conjunction,17,24.916607,0.717948717948718
38,conjunction,18,24.335281,0.6666666666666666
38,conjunction,19,24.838676,0.6153846153846154
38,conjunction,20,25.162643,0.6153846153846154
39,feature,1,44.508123,0.8717948717948718
39,feature,2,32.238127,0.7435897435897436
39,feature,3,31.626162,0.6666666666666666
39,feature,4,38.305923,0.6410256410256411
39,feature,5,33.033885,0.7948717948717948
39,feature,6,30.408652,0.6666666666666666
39,feature,7,33.864305,0.6666666666666666
39,feature,8,34.38789,0.7948717948717948
39,feature,9,28.754044,0.717948717948718
39,feature,10,23.704653,0.717948717948718
39,feature,11,25.185087,0.717948717948718
39,feature,12,25.59016,0.7692307692307693
39,feature,13,27.730787,0.7435897435897436
39,feature,14,28.337594,0.7948717948717948
39,feature,15,31.134946,0.6923076923076923
39,feature,16,29.005451,0.6923076923076923
39,feature,17,30.509438,0.5384615384615384
39,feature,19,26.081948,0.7692307692307693
39,feature,20,28.407007,0.6666666666666666
39,conjunction,1,35.89268,0.6666666666666666
39,conjunction,2,26.544829,0.5128205128205128
39,conjunction,3,27.755442,0.6410256410256411
39,conjunction,4,31.665991000000002,0.5897435897435898
39,conjunction,5,29.900695,0.6410256410256411
39,conjunction,6,27.77478,0.6923076923076923
39,conjunction,7,30.240602,0.5641025641025641
39,conjunction,8,33.116708,0.5641025641025641
39,conjunction,9,27.938304,0.6410256410256411
39,conjunction,10,32.50532,0.6153846153846154
39,conjunction,11,32.872668,0.5384615384615384
39,conjunction,12,34.402481,0.5384615384615384
39,conjunction,13,31.521049,0.46153846153846156
39,conjunction,14,31.066774,0.6666666666666666
39,conjunction,15,29.830847,0.48717948717948717
39,conjunction,16,30.797847,0.5897435897435898
39,conjunction,17,30.097092,0.6410256410256411
39,conjunction,18,32.401337,0.6410256410256411
39,conjunction,19,25.735775,0.6153846153846154
39,conjunction,20,32.495741,0.5128205128205128
40,feature,1,30.944327,0.6923076923076923
40,feature,2,28.564389,0.6923076923076923
40,feature,3,30.567872,0.6410256410256411
40,feature,4,28.803847,0.717948717948718
40,feature,5,27.955655,0.7692307692307693
40,feature,7,27.365045,0.7435897435897436
40,feature,8,27.008166,0.6410256410256411
40,feature,9,25.408088,0.717948717948718
40,feature,10,27.885974,0.717948717948718
40,feature,11,27.901282,0.6923076923076923
40,feature,12,27.934185,0.5897435897435898
40,feature,13,26.636448,0.6153846153846154
40,feature,14,27.02575,0.6410256410256411
40,feature,15,23.48092,0.6666666666666666
40,feature,16,25.521071,0.5641025641025641
40,feature,17,26.307458,0.6923076923076923
40,feature,18,26.000613,0.6666666666666666
40,feature,19,27.039278,0.6923076923076923
40,feature,20,41.180455,0.717948717948718
40,conjunction,1,30.939545,0.5897435897435898
40,conjunction,2,29.638571,0.5897435897435898
40,conjunction,3,29.500687,0.6410256410256411
40,conjunction,4,27.326495,0.6666666666666666
40,conjunction,5,28.935929,0.5128205128205128
40,conjunction,6,28.336423,0.5897435897435898
40,conjunction,7,28.493404,0.5897435897435898
40,conjunction,8,28.944735,0.5384615384615384
40,conjunction,9,25.811238,0.6666666666666666
40,conjunction,11,27.496583,0.5128205128205128
40,conjunction,12,25.297566,0.6923076923076923
40,conjunction,13,28.531268,0.6410256410256411
40,conjunction,14,28.305677,0.5641025641025641
40,conjunction,15,30.24765,0.5128205128205128
40,conjunction,16,30.727392,0.5641025641025641
40,conjunction,17,26.547079,0.6666666666666666
40,conjunction,18,29.813444,0.6153846153846154
40,conjunction,19,29.161943,0.5897435897435898
40,conjunction,20,27.22432,0.6410256410256411
41,feature,1,38.45665,0.5897435897435898
41,feature,2,36.337046,0.5897435897435898
41,feature,3,45.683991,0.717948717948718
41,feature,4,36.939186,0.5897435897435898
41,feature,5,39.182877,0.6923076923076923
41,feature,6,36.445671,0.5641025641025641
41,feature,7,35.913286,0.5128205128205128
41,feature,8,35.573106,0.6410256410256411
41,feature,9,32.613699,0.6410256410256411
41,feature,10,31.368971,0.6666666666666666
41,feature,11,30.059766,0.5897435897435898
41,feature,12,29.943607,0.6410256410256411
41,feature,13,28.435269,0.8205128205128205
41,feature,14,30.255554,0.7948717948717948
41,feature,15,29.295734,0.7435897435897436
41,feature,16,35.160192,0.6666666666666666
41,feature,17,28.214534,0.48717948717948717
41,feature,18,35.39428,0.717948717948718
41,feature,19,30.21305,0.6923076923076923
41,feature,20,29.414879,0.6923076923076923
41,conjunction,1,37.745399,0.6666666666666666
41,conjunction,2,40.612373,0.5641025641025641
41,conjunction,3,41.50479,0.5384615384615384
41,conjunction,4,38.27341,0.6153846153846154
41,conjunction,5,38.272901,0.5128205128205128
41,conjunction,6,35.895987,0.5128205128205128
41,conjunction,7,33.968425,0.5384615384615384
41,conjunction,8,38.538009,0.6153846153846154
41,conjunction,9,29.668879,0.5641025641025641
41,conjunction,10,35.345699,0.48717948717948717
41,conjunction,11,35.964209,0.6923076923076923
41,conjunction,12,58.272346,0.6410256410256411
41,conjunction,13,36.040995,0.6923076923076923
41,conjunction,14,35.115974,0.48717948717948717
41,conjunction,15,36.858059,0.5641025641025641
41,conjunction,16,32.824149,0.5128205128205128
41,conjunction,17,29.982703,0.6923076923076923
41,conjunction,18,30.727178,0.6410256410256411
41,conjunction,20,34.144807,0.5897435897435898
42,feature,1,22.882146,0.6410256410256411
42,feature,2,21.472272,0.6153846153846154
42,feature,3,24.834946,0.5128205128205128
42,feature,4,24.327563,0.6410256410256411
42,feature,5,25.106338,0.5384615384615384
42,feature,6,23.599781,0.5384615384615384
42,feature,7,26.672151,0.7692307692307693
42,feature,8,22.753523,0.6153846153846154
42,feature,9,21.183664,0.5641025641025641
42,feature,10,19.889819,0.6923076923076923
42,feature,11,21.078051,0.6666666666666666
42,feature,12,20.641022,0.7435897435897436
42,feature,13,23.686872,0.6410256410256411
42,feature,15,20.522731,0.6923076923076923
42,feature,16,22.118634,0.6410256410256411
42,feature,17,21.642225,0.5384615384615384
42,feature,18,27.789481,0.48717948717948717
42,feature,19,22.059062,0.6666666666666666
42,conjunction,1,35.979193,0.46153846153846156
42,conjunction,2,33.625409,0.4358974358974359
42,conjunction,3,34.255771,0.5897435897435898
42,conjunction,4,30.265019,0.5897435897435898
42,conjunction,5,32.564891,0.6923076923076923
42,conjunction,6,29.47831,0.6410256410256411
42,conjunction,7,28.215673,0.5128205128205128
42,conjunction,8,31.716489,0.6666666666666666
42,conjunction,9,38.010687,0.5641025641025641
42,conjunction,11,32.292724,0.48717948717948717
42,conjunction,12,31.713142,0.48717948717948717
42,conjunction,13,32.158198,0.5897435897435898
42,conjunction,14,32.765592,0.5641025641025641
42,conjunction,15,30.094207,0.5641025641025641
42,conjunction,16,26.615561,0.5641025641025641
42,conjunction,17,29.547991,0.5128205128205128
42,conjunction,18,28.934285,0.5897435897435898
42,conjunction,19,30.275466,0.5128205128205128
42,conjunction,20,31.283858,0.7435897435897436
43,feature,1,26.849407,0.717948717948718
43,feature,2,24.553403,0.6923076923076923
43,feature,3,24.754789,0.6923076923076923
43,feature,4,32.041203,0.8205128205128205
43,feature,5,35.157364,0.6153846153846154
43,feature,6,25.154129,0.6666666666666666
43,feature,7,23.400689,0.7692307692307693
43,feature,8,29.194162,0.8461538461538461
43,feature,9,32.116808,0.6666666666666666
43,feature,10,33.818781,0.717948717948718
43,feature,11,30.364085,0.6923076923076923
43,feature,12,33.587801,0.5897435897435898
43,feature,13,32.465286,0.7435897435897436
43,feature,14,30.836448,0.6666666666666666
43,feature,15,30.745005,0.6410256410256411
43,feature,16,24.155842,0.6666666666666666
43,feature,17,23.329534,0.5897435897435898
43,feature,18,26.744748,0.6666666666666666
43,feature,19,25.01217,0.7692307692307693
43,feature,20,31.583458,0.7692307692307693
43,conjunction,1,47.115743,0.6153846153846154
43,conjunction,2,44.65472,0.6153846153846154
43,conjunction,3,43.893435,0.5641025641025641
43,conjunction,4,38.840775,0.5641025641025641
43,conjunction,5,42.41937,0.5128205128205128
43,conjunction,6,38.667831,0.5384615384615384
43,conjunction,7,32.656515,0.6923076923076923
43,conjunction,8,33.032368,0.6153846153846154
43,conjunction,9,37.775458,0.6153846153846154
43,conjunction,10,32.576977,0.6923076923076923
43,conjunction,11,33.006251,0.7435897435897436
43,conjunction,12,34.836749,0.7948717948717948
43,conjunction,13,33.105589,0.5128205128205128
43,conjunction,14,32.362165,0.5128205128205128
43,conjunction,15,33.383472,0.6923076923076923
43,conjunction,16,42.892647,0.6153846153846154
43,conjunction,17,36.520128,0.717948717948718
43,conjunction,18,35.513496,0.6666666666666666
43,conjunction,19,33.814459,0.5641025641025641
43,conjunction,20,30.92107,0.717948717948718
44,feature,1,38.676594,0.717948717948718
44,feature,2,35.283716,0.717948717948718
44,feature,3,35.072314,0.5641025641025641
44,feature,4,39.367995,0.6410256410256411
44,feature,5,38.121341,0.717948717948718
44,feature,6,38.544861,0.6153846153846154
44,feature,7,33.937266,0.5897435897435898
44,feature,8,34.575547,0.8205128205128205
44,feature,9,36.960317,0.7435897435897436
44,feature,10,34.24663,0.5641025641025641
44,feature,11,35.152566,0.6153846153846154
44,feature,12,37.802303,0.5641025641025641
44,feature,13,34.487692,0.6153846153846154
44,feature,14,31.669369,0.6923076923076923
44,feature,15,34.249924,0.5641025641025641
44,feature,16,32.993048,0.6666666666666666
44,feature,17,36.826358,0.48717948717948717
44,feature,18,38.530447,0.5897435897435898
44,feature,19,32.051347,0.6923076923076923
44,conjunction,1,49.144568,0.4358974358974359
44,conjunction,2,46.536668,0.5897435897435898
44,conjunction,3,43.55715,0.5897435897435898
44,conjunction,5,41.08226,0.717948717948718
44,conjunction,6,43.505997,0.6666666666666666
44,conjunction,7,43.584405,0.46153846153846156
44,conjunction,8,43.838688,0.6153846153846154
44,conjunction,9,38.302635,0.5641025641025641
44,conjunction,10,51.767546,0.46153846153846156
44,conjunction,11,37.038014,0.5641025641025641
44,conjunction,12,35.538041,0.6923076923076923
44,conjunction,13,58.559957,0.48717948717948717
44,conjunction,14,36.536944,0.6923076923076923
44,conjunction,15,40.677357,0.5384615384615384
44,conjunction,16,44.02154,0.6153846153846154
44,conjunction,17,41.359105,0.5384615384615384
44,conjunction,18,44.955712,0.46153846153846156
44,conjunction,19,40.40561,0.6153846153846154
44,conjunction,20,38.971597,0.6153846153846154
45,feature,1,27.29254,0.5641025641025641
45,feature,2,32.94904,0.5128205128205128
45,feature,4,29.847334,0.6153846153846154
45,feature,5,26.670923,0.5897435897435898
45,feature,6,24.430604,0.5384615384615384
45,feature,7,26.505361,0.6153846153846154
45,feature,8,36.621338,0.4358974358974359
45,feature,9,30.329944,0.48717948717948717
45,feature,10,30.135603,0.48717948717948717
45,feature,11,33.523832,0.5128205128205128
45,feature,12,35.573873,0.5128205128205128
45,feature,13,29.798495,0.5128205128205128
45,feature,14,34.659414,0.5384615384615384
45,feature,15,38.75874,0.6666666666666666
45,feature,16,36.331693,0.5128205128205128
45,feature,17,37.551544,0.5384615384615384
45,feature,18,31.976837,0.5384615384615384
45,feature,19,31.959515,0.6666666666666666
45,feature,20,28.789374,0.5897435897435898
45,conjunction,3,54.302072,0.48717948717948717
45,conjunction,4,57.084657,0.41025641025641024
45,conjunction,11,58.738323,0.4358974358974359
45,conjunction,12,49.707297,0.5641025641025641
45,conjunction,13,58.553673,0.46153846153846156
45,conjunction,14,56.224058,0.5384615384615384
46,feature,1,22.220787,0.7692307692307693
46,feature,2,21.229997,0.717948717948718
46,feature,3,23.053861,0.6666666666666666
46,feature,4,25.101701,0.7435897435897436
46,feature,5,24.405104,0.8205128205128205
46,feature,6,25.116592,0.6923076923076923
46,feature,7,24.234276,0.5897435897435898
46,feature,8,23.688472,0.6666666666666666
46,feature,9,25.094489,0.6410256410256411
46,feature,10,23.342208,0.6153846153846154
46,feature,11,28.481495,0.6923076923076923
46,feature,12,21.286786,0.6923076923076923
46,feature,13,23.738256,0.5384615384615384
46,feature,14,24.279981,0.7692307692307693
46,feature,15,22.728653,0.6923076923076923
46,feature,16,21.209003,0.717948717948718
46,feature,17,24.470208,0.6666666666666666
46,feature,18,22.95561,0.5897435897435898
46,feature,19,24.361654,0.5641025641025641
46,feature,20,24.309879,0.7435897435897436
46,conjunction,1,39.75742,0.5897435897435898
46,conjunction,2,32.975097,0.6666666666666666
46,conjunction,3,35.200902,0.48717948717948717
46,conjunction,4,46.641604,0.717948717948718
46,conjunction,5,37.887225,0.6410256410256411
46,conjunction,7,35.806957,0.41025641025641024
46,conjunction,8,40.167861,0.5897435897435898
46,conjunction,9,32.031458,0.5128205128205128
46,conjunction,10,28.960951,0.5384615384615384
46,conjunction,11,26.184627,0.5897435897435898
46,conjunction,12,50.182762,0.6410256410256411
46,conjunction,13,33.646905,0.5897435897435898
46,conjunction,15,30.744456,0.717948717948718
46,conjunction,16,27.236225,0.6923076923076923
46,conjunction,17,31.735656,0.717948717948718
46,conjunction,18,32.960835,0.6923076923076923
46,conjunction,19,37.145553,0.6410256410256411
46,conjunction,20,44.061958,0.5897435897435898
47,feature,1,36.525984,0.6923076923076923
47,feature,2,28.181484,0.6666666666666666
47,feature,3,38.892681,0.6410256410256411
47,feature,4,31.696537,0.6923076923076923
47,feature,5,30.162127,0.5897435897435898
47,feature,6,31.654917,0.5897435897435898
47,feature,7,31.904109,0.6153846153846154
47,feature,8,32.01621,0.5128205128205128
47,feature,10,31.897412,0.6153846153846154
47,feature,11,31.264161,0.6923076923076923
47,feature,12,34.324742,0.6410256410256411
47,feature,13,35.646821,0.6153846153846154
47,feature,14,30.97826,0.6153846153846154
47,feature,15,30.761502,0.6410256410256411
47,feature,16,33.518123,0.5641025641025641
47,feature,17,31.960279,0.6153846153846154
47,feature,18,28.574216,0.5897435897435898
47,feature,19,32.695698,0.6666666666666666
47,feature,20,32.792778,0.7435897435897436
47,conjunction,1,53.258321,0.5384615384615384
47,conjunction,6,37.091879,0.46153846153846156
47,conjunction,8,42.881473,0.5384615384615384
47,conjunction,10,37.724117,0.7435897435897436
47,conjunction,12,39.807258,0.5897435897435898
47,conjunction,16,35.363406,0.5641025641025641
47,conjunction,17,35.233682,0.717948717948718
48,feature,1,26.323235,0.6410256410256411
48,feature,2,26.702078,0.6666666666666666
48,feature,3,24.960422,0.6666666666666666
48,feature,4,25.582243,0.7435897435897436
48,feature,5,27.484498,0.6923076923076923
48,feature,6,25.32176,0.7435897435897436
48,feature,7,24.851485,0.717948717948718
48,feature,8,24.484072,0.7435897435897436
48,feature,9,28.943521,0.5641025641025641
48,feature,10,27.330611,0.717948717948718
48,feature,11,27.122777,0.5384615384615384
48,feature,12,27.147882,0.5897435897435898
48,feature,13,23.815032,0.717948717948718
48,feature,14,26.601509,0.5897435897435898
48,feature,15,25.312989,0.5897435897435898
48,feature,16,23.342895,0.6666666666666666
48,feature,17,26.920173,0.7692307692307693
48,feature,18,26.802527,0.5384615384615384
48,feature,19,25.44225,0.717948717948718
48,feature,20,24.972956,0.717948717948718
48,conjunction,1,38.238929,0.6153846153846154
48,conjunction,2,35.884905,0.6410256410256411
48,conjunction,3,37.878006,0.48717948717948717
48,conjunction,4,40.258403,0.6410256410256411
48,conjunction,6,38.935927,0.5897435897435898
48,conjunction,7,34.618167,0.6153846153846154
48,conjunction,8,33.373813,0.717948717948718
48,conjunction,9,37.612387,0.6153846153846154
48,conjunction,10,33.297485,0.6153846153846154
48,conjunction,11,31.30969,0.5128205128205128
48,conjunction,12,31.483584,0.5384615384615384
48,conjunction,13,31.234422,0.5897435897435898
48,conjunction,14,34.279052,0.6153846153846154
48,conjunction,15,32.609756,0.5384615384615384
48,conjunction,16,32.427495,0.6666666666666666
48,conjunction,17,36.365892,0.5641025641025641
48,conjunction,18,30.665598,0.5897435897435898
48,conjunction,19,30.950709,0.6923076923076923
48,conjunction,20,28.954222,0.6410256410256411
49,feature,1,23.643717,0.6923076923076923
49,feature,2,25.783539,0.7948717948717948
49,feature,3,22.913068,0.6153846153846154
49,feature,4,23.470934,0.7435897435897436
49,feature,5,22.480403,0.6923076923076923
49,feature,6,22.68208,0.6666666666666666
49,feature,7,23.976392,0.7435897435897436
49,feature,8,23.760332,0.717948717948718
49,feature,9,21.134319,0.7692307692307693
49,feature,10,23.197888,0.6666666666666666
49,feature,11,20.321917,0.6666666666666666
49,feature,12,22.613964,0.7692307692307693
49,feature,13,22.419509,0.6923076923076923
49,feature,14,22.510254,0.7435897435897436
49,feature,15,22.582714,0.6666666666666666
49,feature,16,22.582218,0.5897435897435898
49,feature,17,20.901494,0.7692307692307693
49,feature,18,24.031952,0.6410256410256411
49,feature,19,21.456251,0.6923076923076923
49,feature,20,21.338371,0.6410256410256411
49,conjunction,1,40.597542,0.6666666666666666
49,conjunction,2,46.638196,0.4358974358974359
49,conjunction,3,36.734457,0.717948717948718
49,conjunction,4,35.036781,0.5897435897435898
49,conjunction,5,33.727,0.5641025641025641
49,conjunction,6,33.585663,0.5384615384615384
49,conjunction,7,38.998888,0.6410256410256411
49,conjunction,8,31.456043,0.5128205128205128
49,conjunction,9,36.024626,0.38461538461538464
49,conjunction,10,31.862547,0.7435897435897436
49,conjunction,11,30.379142,0.6666666666666666
49,conjunction,12,34.098759,0.5641025641025641
49,conjunction,13,38.38628,0.6410256410256411
49,conjunction,14,33.031732,0.5641025641025641
49,conjunction,15,35.135638,0.6153846153846154
49,conjunction,16,35.452795,0.6153846153846154
49,conjunction,17,29.717445,0.5897435897435898
49,conjunction,18,33.229328,0.6410256410256411
49,conjunction,19,32.565758,0.5641025641025641
49,conjunction,20,34.367985,0.5641025641025641
50,feature,1,24.776493,0.6923076923076923
50,feature,2,20.92929,0.8205128205128205
50,feature,3,21.857021,0.5897435897435898
50,feature,4,25.801641,0.6666666666666666
50,feature,5,26.090198,0.6923076923076923
50,feature,6,21.064286,0.7435897435897436
50,feature,7,20.732079,0.7435897435897436
50,feature,8,26.036217,0.5641025641025641
50,feature,9,23.944835,0.6410256410256411
50,feature,10,24.899555,0.7692307692307693
50,feature,11,24.661303,0.7435897435897436
50,feature,12,23.044,0.6410256410256411
50,feature,13,27.489208,0.6666666666666666
50,feature,14,23.989335,0.7435897435897436
50,feature,15,23.874359,0.7435897435897436
50,feature,16,23.027023,0.6153846153846154
50,feature,17,25.66803,0.6923076923076923
50,feature,18,20.27437,0.9230769230769231
50,feature,19,21.380793,0.7692307692307693
50,feature,20,28.427458,0.7435897435897436
50,conjunction,1,45.139883,0.48717948717948717
50,conjunction,2,43.039492,0.6153846153846154
50,conjunction,3,40.041578,0.6666666666666666
50,conjunction,4,40.884732,0.6923076923076923
50,conjunction,5,36.601022,0.4358974358974359
50,conjunction,6,31.318321,0.7692307692307693
50,conjunction,7,32.22495,0.48717948717948717
50,conjunction,8,35.440216,0.5897435897435898
50,conjunction,9,33.514595,0.5384615384615384
50,conjunction,10,40.719436,0.5128205128205128
50,conjunction,11,37.41593,0.5641025641025641
50,conjunction,12,43.553307,0.5641025641025641
50,conjunction,13,36.178793,0.46153846153846156
50,conjunction,15,38.174998,0.6666666666666666
50,conjunction,16,37.921867,0.6923076923076923
50,conjunction,18,29.122486,0.717948717948718
50,conjunction,19,32.994225,0.38461538461538464
50,conjunction,20,28.117884,0.6923076923076923
51,feature,1,31.053821,0.7692307692307693
51,feature,2,28.277933,0.717948717948718
51,feature,3,33.327431,0.5897435897435898
51,feature,4,29.239899,0.6410256410256411
51,feature,5,29.916464,0.6153846153846154
51,feature,6,28.208102,0.7692307692307693
51,feature,7,29.294001,0.6153846153846154
51,feature,8,35.545314,0.6410256410256411
51,feature,9,27.48608,0.7435897435897436
51,feature,10,29.69945,0.6153846153846154
51,feature,11,28.004103,0.8461538461538461
51,feature,12,26.484157,0.7435897435897436
51,feature,13,24.961567,0.7435897435897436
51,feature,14,25.040264,0.7435897435897436
51,feature,15,30.57261,0.5641025641025641
51,feature,16,26.175806,0.717948717948718
51,feature,17,28.651815,0.5384615384615384
51,feature,18,27.020718,0.6153846153846154
51,feature,19,26.703947,0.6923076923076923
51,feature,20,25.953872,0.5897435897435898
51,conjunction,1,31.165023,0.5897435897435898
51,conjunction,2,30.920132,0.5641025641025641
51,conjunction,3,32.419843,0.6923076923076923
51,conjunction,4,30.439772,0.5128205128205128
51,conjunction,5,32.293883,0.5641025641025641
51,conjunction,6,28.399783,0.6666666666666666
51,conjunction,7,30.072201,0.6153846153846154
51,conjunction,8,32.586485,0.4358974358974359
51,conjunction,9,31.463226,0.5384615384615384
51,conjunction,10,26.331822,0.6153846153846154
51,conjunction,11,30.345861,0.5384615384615384
51,conjunction,12,34.142101,0.6153846153846154
51,conjunction,13,31.562095,0.5897435897435898
51,conjunction,14,30.513591,0.5384615384615384
51,conjunction,15,28.513396,0.5128205128205128
51,conjunction,16,29.28011,0.5128205128205128
51,conjunction,17,29.207606,0.6923076923076923
51,conjunction,18,28.457267,0.4358974358974359
