observer,condition,trial,targ_type,x,y,found
7,1,1,0,0.2838528827531853,-2.101727808067151,8
7,1,1,1,1.011867133488816,-1.8087196745187444,9
7,1,1,0,1.3872494815243759,-1.3633473115251662,10
7,1,1,1,1.3644990361888871,-1.1992627567380585,11
7,1,1,1,1.353123813521143,-0.6835684416928628,12
7,1,1,0,1.5920034895437718,-0.4843229108799463,13
7,1,1,0,1.7171309388889584,-0.16787412664766713,14
7,1,1,1,1.7626318295599355,0.1368543322426758,15
7,1,1,1,1.6943804935534699,0.4884640925007637,16
7,1,1,1,1.4896264855340737,0.5939470205781902,17
7,1,1,1,1.1483698055017468,0.3595405137394649,18
7,1,1,0,0.9891166881533278,0.37126083908140106,19
7,1,1,1,0.6137343401177681,0.5119047431846363,20
7,1,1,0,0.6819856761242334,0.629107996603999,21
7,1,1,0,0.7502370121306987,0.9103958048104693,22
7,1,1,1,0.7047361214597219,1.0393193835717682,23
7,1,1,1,0.6706104534564892,1.3674884931459839,24
7,1,1,1,0.7502370121306987,1.6136153253266452,25
7,1,1,0,0.9436157974823508,1.906623458875052,26
7,1,1,0,0.6364847854532565,1.894903133533116,27
7,1,1,1,0.4431060001016046,1.7190982534040717,28
7,1,1,1,0.27247766008544116,1.5198527225911551,29
7,1,1,0,0.07909887473378922,1.250285239726621,30
7,1,2,1,0.09047409740153348,-0.4726025855380101,1
7,1,2,1,0.2838528827531853,-0.7421700684025442,2
7,1,2,1,0.4999821134403257,-0.8476529964799705,3
7,1,2,1,0.6137343401177681,-0.9765765752412694,4
7,1,2,0,0.8753644614758854,-0.9648562498993332,5
7,1,2,0,0.954991020150095,-0.6835684416928628,6
7,1,2,1,1.1256193601662585,-0.5312042122476914,7
7,1,2,0,1.5920034895437718,-0.4843229108799463,8
7,1,2,1,1.7171309388889584,-0.16787412664766713,9
7,1,2,0,1.4213751495276084,-0.06239119857024072,10
7,1,2,1,1.0346175788243046,-0.19131477733153965,11
7,1,2,1,0.6023591174500239,-0.3085180307509023,12
7,1,2,0,0.4317307774338604,-0.19131477733153965,13
7,1,2,0,0.2838528827531853,0.05481205484912194,14
7,1,2,0,0.15872543340799886,0.11341368155880327,15
7,1,2,0,0.10184932006927772,0.31265921237171973,16
7,1,2,1,0.1701006560757431,0.722870599339489,17
7,1,2,0,-0.37591003197597994,0.9338364554943418,18
7,1,2,1,-0.5010374813211665,1.0041584075459593,19
7,1,2,0,-0.7399171573437954,0.980717756862087,20
7,1,2,0,-1.217676509389053,0.9924380822040232,21
7,1,2,1,-1.2063012867213088,1.156522636991131,22
7,1,2,1,-1.3769296267374722,1.2854462157524298,23
7,1,2,1,-1.5248075214181473,1.37920881848792,24
7,1,2,1,-1.5248075214181473,1.2854462157524298,25
7,1,2,0,-1.7409367521052876,1.2854462157524298,26
7,1,2,1,-1.9229403147891955,0.9338364554943418,27
7,1,2,1,-2.0253173187988933,0.8049128767330429,28
7,1,2,0,-2.207320881482801,0.4767437671588275,29
7,1,2,1,-2.2983226628247553,0.18373563361042083,30
7,1,3,0,0.09047409740153348,-0.4726025855380101,1
7,1,3,1,0.0222227613950681,-0.5780855136154364,2
7,1,3,0,-0.2735330279662819,-0.6015261642993089,3
7,1,3,1,-0.3872852546437242,-0.5429245375896277,4
7,1,3,0,-0.8195437160180049,-0.26163672938315724,5
7,1,3,1,-0.7626676026792838,0.007930753481376871,6
7,1,3,0,-0.8877950520244704,0.30093888702978355,7
7,1,3,1,-0.6147897079986088,0.37126083908140106,8
7,1,3,1,-0.48966225865342233,0.25405758566203845,9
7,1,3,1,-0.11427991061786269,0.324379537713656,10
7,1,3,1,0.15872543340799886,0.5001844178427001,11
7,1,3,1,0.4317307774338604,0.7814722260491703,12
7,1,3,1,0.7502370121306987,0.9103958048104693,13
7,1,3,0,1.1142441374985141,1.0744803595975772,14
7,1,3,0,1.3303733681856547,0.9572771061782145,15
7,1,3,1,1.6943804935534699,0.4884640925007637,16
7,1,3,1,1.6147539348792603,0.3478201883975286,17
7,1,3,0,1.4782512628663296,0.21889660963622964,18
7,1,3,0,1.7171309388889584,-0.16787412664766713,19
7,1,3,1,1.7057557162212142,-0.6718481163509266,20
7,1,3,0,1.6488796028824932,-0.777331044428353,21
7,1,3,0,1.3872494815243759,-1.3633473115251662,22
7,1,3,0,0.9322405748146066,-1.4336692635767838,23
7,1,3,1,0.6706104534564892,-1.4219489382348476,24
7,1,3,1,0.48860689077258157,-1.3750676368671024,25
7,1,3,1,0.14735021074025462,-0.6835684416928628,26
7,1,3,1,0.659235230788745,-0.5663651882735001,27
7,1,3,0,0.863989238808141,-0.3436790067767111,28
7,1,3,1,0.6933608987919777,-0.1444334759637946,29
7,1,3,0,0.5454830041113027,-0.15615380130573084,30
7,1,4,0,-0.11427991061786269,-0.42572128417026495,1
7,1,4,1,0.0222227613950681,-0.5780855136154364,2
7,1,4,0,0.4317307774338604,-0.6484074656670541,3
7,1,4,0,0.6933608987919777,-0.7656107190864168,4
7,1,4,1,1.0573680241597931,-1.0468985272928872,5
7,1,4,1,1.6488796028824932,-0.777331044428353,6
7,1,4,0,1.7057557162212142,-0.6718481163509266,7
7,1,4,0,1.5920034895437718,-0.4843229108799463,8
7,1,4,1,1.4782512628663296,0.21889660963622964,9
7,1,4,1,1.6147539348792603,0.3478201883975286,10
7,1,4,0,1.6943804935534699,0.4884640925007637,11
7,1,4,0,1.4896264855340737,0.5939470205781902,12
7,1,4,0,1.1256193601662585,0.5939470205781902,13
7,1,4,1,0.9777414654855834,0.5939470205781902,14
7,1,4,0,0.39760510943062766,0.629107996603999,15
7,1,4,0,0.033597984062812315,0.46502344181689126,16
7,1,4,0,0.10184932006927772,0.31265921237171973,17
7,1,4,1,0.5454830041113027,-0.15615380130573084,18
7,1,4,0,0.6933608987919777,-0.1444334759637946,19
7,1,4,1,0.863989238808141,-0.3436790067767111,20
7,1,4,1,0.6023591174500239,-0.3085180307509023,21
7,1,4,0,0.4431060001016046,-0.4140009588283287,22
7,1,4,1,0.6137343401177681,-0.9765765752412694,23
7,1,4,0,1.1597450281694912,-1.5039912156284014,24
7,1,4,1,1.3872494815243759,-1.3633473115251662,25
7,1,4,1,1.353123813521143,-0.6835684416928628,26
7,1,4,0,0.954991020150095,-0.6835684416928628,27
7,1,4,0,0.14735021074025462,-0.6835684416928628,28
7,1,4,0,-0.3872852546437242,-0.5429245375896277,29
7,1,4,1,-0.7854180480147723,-0.9062546231896518,30
7,1,5,1,0.010847538727323861,-0.29679770540896605,1
7,1,5,1,0.09047409740153348,-0.4726025855380101,2
7,1,5,0,0.0222227613950681,-0.5780855136154364,3
7,1,5,0,0.14735021074025462,-0.6835684416928628,4
7,1,5,1,0.2838528827531853,-0.7421700684025442,5
7,1,5,0,0.4999821134403257,-0.8476529964799705,6
7,1,5,0,0.6137343401177681,-0.9765765752412694,7
7,1,5,1,0.8298635708049085,-1.2461440581058036,8
7,1,5,0,1.1597450281694912,-1.5039912156284014,9
7,1,5,0,1.3872494815243759,-1.3633473115251662,10
7,1,5,0,1.5920034895437718,-0.4843229108799463,11
7,1,5,1,1.7171309388889584,-0.16787412664766713,12
7,1,5,1,1.7626318295599355,0.1368543322426758,13
7,1,5,1,1.6943804935534699,0.4884640925007637,14
7,1,5,0,1.3303733681856547,0.9572771061782145,15
7,1,5,0,1.1369945828340027,1.7425389040879442,16
7,1,5,0,0.9436157974823508,1.906623458875052,17
7,1,5,1,0.6364847854532565,1.894903133533116,18
7,1,5,0,0.4089803320983719,2.082428339004096,19
7,1,5,1,-0.23940735996304924,2.0589876883202236,20
7,1,5,1,-0.5920392626631203,1.7659795547718167,21
7,1,5,1,-0.21665691462756076,1.5901746746427727,22
7,1,5,0,-0.10290468795011844,1.4612510958814737,23
7,1,5,0,-0.023278129275908836,1.3088868664363025,24
7,1,5,0,0.6137343401177681,0.5119047431846363,25
7,1,5,1,0.6706104534564892,0.25405758566203845,26
7,1,5,1,1.0346175788243046,-0.19131477733153965,27
7,1,5,0,0.863989238808141,-0.3436790067767111,28
7,1,5,1,0.659235230788745,-0.5663651882735001,29
7,1,5,1,0.22697676941446426,-1.3281863354993573,30
7,2,1,0,-0.11427991061786269,-0.42572128417026495,1
7,2,1,0,-0.2735330279662819,-0.6015261642993089,2
7,2,1,1,-0.9219207200277031,-0.8593733218219068,3
7,2,1,0,-1.2518021773922858,-0.7890513697702891,4
7,2,1,1,-1.3314287360664954,-0.6718481163509266,5
7,2,1,1,-1.4451809627439376,-0.5194838869057551,6
7,2,1,1,-1.5475579667536357,-0.13271315062185832,7
7,2,1,1,-1.2290517320567973,0.4298624657910824,8
7,2,1,0,-1.2973030680632627,0.6173876712620627,9
7,2,1,0,-1.5248075214181473,0.629107996603999,10
7,2,1,1,-1.217676509389053,0.9924380822040232,11
7,2,1,1,-1.0470481693728895,1.3206071917782387,12
7,2,1,0,-0.9560463880309357,1.7073779280621353,13
7,2,1,1,-0.9446711653631914,1.9417844349008608,14
7,2,1,0,-1.069798614708378,1.906623458875052,15
7,2,1,0,-1.2063012867213088,1.7776998801137531,16
7,2,1,1,-0.03465335194365305,1.8011405307976256,17
7,2,1,0,0.15872543340799886,1.695657602720199,18
7,2,1,0,-0.1256551332856069,1.2151242637008122,19
7,2,1,1,-0.5010374813211665,1.0041584075459593,20
7,2,1,0,-0.7057914893405627,0.7697519007072342,21
7,2,1,0,-0.9105454973599588,0.1251340069007395,22
7,2,1,0,-0.9105454973599588,-0.074111523912177,23
7,2,1,1,-0.8195437160180049,-0.26163672938315724,24
7,2,1,1,-0.6489153760018415,-0.1795944519896034,25
7,2,1,0,-0.3986604773114684,-0.24991640404122098,26
7,2,1,1,-0.2735330279662819,-0.28507738006702976,27
7,2,1,1,-0.3531595866404915,-0.1444334759637946,28
7,2,1,0,-0.7626676026792838,0.007930753481376871,29
7,2,1,0,-1.26317740006003,-0.4140009588283287,30
7,2,2,1,0.0222227613950681,-0.5780855136154364,1
7,2,2,1,0.2838528827531853,-0.7421700684025442,2
7,2,2,0,0.4317307774338604,-0.6484074656670541,3
7,2,2,0,0.6933608987919777,-0.1444334759637946,4
7,2,2,0,0.6137343401177681,0.5119047431846363,5
7,2,2,1,0.6819856761242334,0.629107996603999,6
7,2,2,1,0.7502370121306987,0.9103958048104693,7
7,2,2,1,0.7047361214597219,1.0393193835717682,8
7,2,2,1,0.6706104534564892,1.3674884931459839,9
7,2,2,0,0.7502370121306987,1.6136153253266452,10
7,2,2,1,0.9436157974823508,1.906623458875052,11
7,2,2,1,0.6364847854532565,1.894903133533116,12
7,2,2,0,0.4431060001016046,1.7190982534040717,13
7,2,2,0,0.15872543340799886,1.695657602720199,14
7,2,2,1,-0.03465335194365305,1.8011405307976256,15
7,2,2,1,-0.0915294652823742,2.0238267122944147,16
7,2,2,1,-0.7854180480147723,1.6839372773782628,17
7,2,2,1,-0.9560463880309357,1.7073779280621353,18
7,2,2,1,-1.2063012867213088,1.7776998801137531,19
7,2,2,0,-1.7409367521052876,1.2854462157524298,20
7,2,2,1,-1.9229403147891955,0.9338364554943418,21
7,2,2,1,-2.0253173187988933,0.8049128767330429,22
7,2,2,1,-2.207320881482801,0.4767437671588275,23
7,2,2,1,-2.207320881482801,0.324379537713656,24
7,2,2,0,-2.2983226628247553,0.18373563361042083,25
7,2,2,0,-1.7636871974407762,-0.7656107190864168,26
7,2,2,0,-1.7750624201085203,-1.0234578766090145,27
7,2,2,1,-1.6726854160988223,-1.3399066608412937,28
7,2,2,1,-1.2404269547245417,-1.6446351197316367,29
7,2,2,0,-0.7626676026792838,-1.7618383731509992,30
7,2,3,0,-0.6944162666728184,0.18373563361042083,1
7,2,3,1,-0.48966225865342233,0.25405758566203845,2
7,2,3,1,-0.2735330279662819,0.3360998630555923,3
7,2,3,0,0.26110243741769695,0.5470657192104451,4
7,2,3,0,0.6137343401177681,0.5119047431846363,5
7,2,3,1,0.9777414654855834,0.5939470205781902,6
7,2,3,1,1.1256193601662585,0.5939470205781902,7
7,2,3,0,1.262122032179189,0.7463112500233616,8
7,2,3,0,1.6716300482179816,0.7463112500233616,9
7,2,3,1,1.9105097242406102,0.46502344181689126,10
7,2,3,1,1.7626318295599355,0.1368543322426758,11
7,2,3,1,1.3872494815243759,-1.3633473115251662,12
7,2,3,0,1.1597450281694912,-1.5039912156284014,13
7,2,3,0,0.6706104534564892,-1.4219489382348476,14
7,2,3,0,0.4317307774338604,-1.8321603252026168,15
7,2,3,1,-0.5579135946598877,-2.0079652053316606,16
7,2,3,1,-0.6944162666728184,-1.480550564944529,17
7,2,3,1,-0.67166582133733,-1.2813050341316123,18
7,2,3,0,-1.7636871974407762,-0.7656107190864168,19
7,2,3,0,-1.6840606387665664,-0.4140009588283287,20
7,2,3,1,-1.4565561854116817,-0.3085180307509023,21
7,2,3,1,-1.5475579667536357,-0.13271315062185832,22
7,2,3,0,-0.7057914893405627,0.7697519007072342,23
7,2,3,0,-0.5010374813211665,1.0041584075459593,24
7,2,3,1,0.07909887473378922,1.250285239726621,25
7,2,3,1,-0.023278129275908836,1.3088868664363025,26
7,2,3,0,-0.10290468795011844,1.4612510958814737,27
7,2,3,1,-0.21665691462756076,1.5901746746427727,28
7,2,3,0,-0.4441613679824454,2.105868989687969,29
7,2,3,1,-0.23940735996304924,2.0589876883202236,30
7,2,4,0,-0.11427991061786269,-0.42572128417026495,1
7,2,4,0,0.0222227613950681,-0.5780855136154364,2
7,2,4,1,0.4999821134403257,-0.8476529964799705,3
7,2,4,1,0.8298635708049085,-1.2461440581058036,4
7,2,4,1,0.48860689077258157,-1.3750676368671024,5
7,2,4,0,0.5682334494467911,-1.6446351197316367,6
7,2,4,1,0.6706104534564892,-1.8790416265703616,7
7,2,4,0,0.2838528827531853,-2.101727808067151,8
7,2,4,1,-0.33040914130500304,-2.066566832041342,9
7,2,4,1,-0.5579135946598877,-2.0079652053316606,10
7,2,4,0,-0.8650446066889819,-1.44538958891872,11
7,2,4,1,-0.9787968333664242,-1.1992627567380585,12
7,2,4,1,-1.0015472787019126,-1.000017225925142,13
7,2,4,1,-1.1152995053793548,-0.8007716951122255,14
7,2,4,0,-1.3314287360664954,-0.6718481163509266,15
7,2,4,0,-1.6271845254278452,-0.6366871403251178,16
7,2,4,1,-2.059442986802126,-0.7304497430606078,17
7,2,4,0,-1.9570659827924277,-0.824212345796098,18
7,2,4,1,-1.6044340800923569,-1.0586188526348232,19
7,2,4,1,-1.6726854160988223,-1.3399066608412937,20
7,2,4,0,-1.4679314080794261,-1.5860334930219553,21
7,2,4,0,-1.2404269547245417,-1.6446351197316367,22
7,2,4,0,0.22697676941446426,-1.3281863354993573,23
7,2,4,1,0.21560154674672002,-1.527431866312274,24
7,2,4,0,1.3644990361888871,-1.1992627567380585,25
7,2,4,0,0.954991020150095,-0.6835684416928628,26
7,2,4,1,0.5454830041113027,-0.15615380130573084,27
7,2,4,1,0.45448122276934877,0.007930753481376871,28
7,2,4,1,0.2838528827531853,0.05481205484912194,29
7,2,4,1,0.15872543340799886,0.11341368155880327,30
7,2,5,1,-0.11427991061786269,-0.42572128417026495,1
7,2,5,0,-0.2735330279662819,-0.6015261642993089,2
7,2,5,1,-0.9105454973599588,-0.074111523912177,3
7,2,5,1,-0.6944162666728184,0.18373563361042083,4
7,2,5,0,-0.48966225865342233,0.18373563361042083,5
7,2,5,1,-0.48966225865342233,0.25405758566203845,6
7,2,5,1,-0.5465383719921435,0.5587860445523813,7
7,2,5,0,-0.7057914893405627,0.7697519007072342,8
7,2,5,0,-1.3086782907310068,1.3674884931459839,9
7,2,5,1,-1.615809302760101,1.5901746746427727,10
7,2,5,0,-1.7409367521052876,1.2854462157524298,11
7,2,5,0,-1.8433137561149855,1.156522636991131,12
7,2,5,1,-2.1163191001408475,0.6642689726298078,13
7,2,5,1,-2.0821934321376143,0.46502344181689126,14
7,2,5,0,-1.9570659827924277,0.5119047431846363,15
7,2,5,0,-1.7864376427762645,0.4767437671588275,16
7,2,5,0,-1.5361827440858915,0.5001844178427001,17
7,2,5,0,-1.3769296267374722,0.3478201883975286,18
7,2,5,1,-1.2290517320567973,0.4298624657910824,19
7,2,5,0,-0.37591003197597994,0.9338364554943418,20
7,2,5,1,-0.18253124662432804,0.7814722260491703,21
7,2,5,1,0.1701006560757431,0.722870599339489,22
7,2,5,1,0.39760510943062766,0.629107996603999,23
7,2,5,0,0.9777414654855834,0.5939470205781902,24
7,2,5,1,1.262122032179189,0.7463112500233616,25
7,2,5,1,1.9105097242406102,0.46502344181689126,26
7,2,5,1,1.6943804935534699,0.4884640925007637,27
7,2,5,0,1.6147539348792603,0.3478201883975286,28
7,2,5,1,1.7626318295599355,0.1368543322426758,29
7,2,5,1,1.933260169576099,-0.03895054788636819,30
8,1,1,1,0.2838528827531853,-0.7421700684025442,1
8,1,1,1,0.4999821134403257,-0.8476529964799705,2
8,1,1,0,0.6933608987919777,-0.7656107190864168,3
8,1,1,1,0.954991020150095,-0.6835684416928628,4
8,1,1,1,1.353123813521143,-0.6835684416928628,5
8,1,1,1,1.6488796028824932,-0.777331044428353,6
8,1,1,1,1.7057557162212142,-0.6718481163509266,7
8,1,1,1,1.7171309388889584,-0.16787412664766713,8
8,1,1,0,1.4782512628663296,0.21889660963622964,9
8,1,1,0,1.4896264855340737,0.5939470205781902,10
8,1,1,0,1.1369945828340027,1.7425389040879442,11
8,1,1,0,0.9436157974823508,1.906623458875052,12
8,1,1,1,0.6364847854532565,1.894903133533116,13
8,1,1,0,0.15872543340799886,1.695657602720199,14
8,1,1,1,-5.276839404203539e-4,1.6136153253266452,15
8,1,1,1,-0.21665691462756076,1.5901746746427727,16
8,1,1,1,-0.43278614531470116,1.4964120719072826,17
8,1,1,0,-1.0470481693728895,1.3206071917782387,18
8,1,1,0,-1.2063012867213088,1.156522636991131,19
8,1,1,1,-1.2973030680632627,0.6173876712620627,20
8,1,1,1,-1.2290517320567973,0.4298624657910824,21
8,1,1,0,-1.0242977240374012,0.1368543322426758,22
8,1,1,0,-0.6489153760018415,-0.1795944519896034,23
8,1,1,1,-0.9105454973599588,-0.074111523912177,24
8,1,1,0,-1.5361827440858915,0.5001844178427001,25
8,1,1,1,-1.7864376427762645,0.4767437671588275,26
8,1,1,0,-2.0821934321376143,0.46502344181689126,27
8,1,1,0,-2.207320881482801,0.4767437671588275,28
8,1,1,1,-2.207320881482801,0.324379537713656,29
8,1,1,0,-2.1163191001408475,0.1368543322426758,30
8,1,2,1,-0.11427991061786269,-0.42572128417026495,1
8,1,2,1,-0.48966225865342233,-1.0468985272928872,2
8,1,2,0,-0.717166712008307,-1.1055001540025684,3
8,1,2,1,-1.513432298750403,-1.2930253594735486,4
8,1,2,0,-1.9570659827924277,-1.093779828660632,5
8,1,2,0,-2.1163191001408475,0.1368543322426758,6
8,1,2,1,-2.1163191001408475,0.6642689726298078,7
8,1,2,0,-1.5248075214181473,1.2854462157524298,8
8,1,2,0,-1.3769296267374722,1.2854462157524298,9
8,1,2,1,-1.2063012867213088,1.156522636991131,10
8,1,2,1,-1.2973030680632627,0.7814722260491703,11
8,1,2,1,-1.5248075214181473,0.629107996603999,12
8,1,2,1,-1.7864376427762645,0.4767437671588275,13
8,1,2,0,-2.0821934321376143,0.46502344181689126,14
8,1,2,0,-1.4451809627439376,-0.5194838869057551,15
8,1,2,0,-1.26317740006003,-0.4140009588283287,16
8,1,2,1,-0.9105454973599588,-0.074111523912177,17
8,1,2,0,-0.6944162666728184,0.18373563361042083,18
8,1,2,1,-0.48966225865342233,0.25405758566203845,19
8,1,2,0,-0.2735330279662819,0.3360998630555923,20
8,1,2,1,0.033597984062812315,0.46502344181689126,21
8,1,2,1,0.15872543340799886,0.5001844178427001,22
8,1,2,1,0.26110243741769695,0.5470657192104451,23
8,1,2,0,-0.37591003197597994,0.9338364554943418,24
8,1,2,0,-0.5010374813211665,1.0041584075459593,25
8,1,2,0,-0.36453480930823573,1.1448023116491948,26
8,1,2,0,-0.10290468795011844,1.4612510958814737,27
8,1,2,1,-0.03465335194365305,1.8011405307976256,28
8,1,2,1,0.13597498807251038,2.0238267122944147,29
8,1,2,1,-0.23940735996304924,2.0589876883202236,30
8,1,3,1,0.0222227613950681,-0.5780855136154364,1
8,1,3,0,-0.48966225865342233,-1.0468985272928872,2
8,1,3,1,-0.626164930666353,-0.9882969005832059,3
8,1,3,1,-0.7854180480147723,-0.9062546231896518,4
8,1,3,0,-0.9787968333664242,-1.1992627567380585,5
8,1,3,1,-1.513432298750403,-1.2930253594735486,6
8,1,3,1,-1.6726854160988223,-1.3399066608412937,7
8,1,3,0,-1.9570659827924277,-0.824212345796098,8
8,1,3,0,-2.1163191001408475,0.1368543322426758,9
8,1,3,1,-1.9570659827924277,0.5119047431846363,10
8,1,3,1,-2.1163191001408475,0.6642689726298078,11
8,1,3,0,-2.0253173187988933,0.8049128767330429,12
8,1,3,1,-1.7409367521052876,0.722870599339489,13
8,1,3,0,-1.5248075214181473,0.629107996603999,14
8,1,3,0,-0.7057914893405627,0.7697519007072342,15
8,1,3,1,-0.5579135946598877,0.8400738527588517,16
8,1,3,0,-0.1256551332856069,1.2151242637008122,17
8,1,3,1,0.27247766008544116,1.5198527225911551,18
8,1,3,1,0.15872543340799886,1.695657602720199,19
8,1,3,1,0.1245997654047662,1.8480218321653705,20
8,1,3,1,0.13597498807251038,2.0238267122944147,21
8,1,3,0,-0.03465335194365305,1.8011405307976256,22
8,1,3,0,-0.43278614531470116,1.4964120719072826,23
8,1,3,1,-1.2063012867213088,1.156522636991131,24
8,1,3,1,-1.4110552947407051,1.0862006849395134,25
8,1,3,0,-1.5248075214181473,1.2854462157524298,26
8,1,3,0,-1.2063012867213088,1.7776998801137531,27
8,1,3,1,-0.5920392626631203,1.7659795547718167,28
8,1,3,1,-0.7854180480147723,1.6839372773782628,29
8,1,3,1,-0.7740428253470281,1.37920881848792,30
8,1,4,1,-1.217676509389053,0.9924380822040232,1
8,1,4,1,-1.4110552947407051,1.0862006849395134,2
8,1,4,1,-1.7409367521052876,1.2854462157524298,3
8,1,4,1,-2.0253173187988933,0.8049128767330429,4
8,1,4,0,-2.1163191001408475,0.6642689726298078,5
8,1,4,0,-2.0821934321376143,0.46502344181689126,6
8,1,4,0,-2.1163191001408475,0.1368543322426758,7
8,1,4,0,-2.059442986802126,-0.7304497430606078,8
8,1,4,1,-1.7636871974407762,-0.7656107190864168,9
8,1,4,0,-1.3314287360664954,-0.6718481163509266,10
8,1,4,0,-0.3872852546437242,-0.5429245375896277,11
8,1,4,1,-0.2735330279662819,-0.6015261642993089,12
8,1,4,0,0.2838528827531853,-0.7421700684025442,13
8,1,4,0,0.4999821134403257,-0.8476529964799705,14
8,1,4,0,0.48860689077258157,-1.3750676368671024,15
8,1,4,1,0.5682334494467911,-1.6446351197316367,16
8,1,4,0,0.6706104534564892,-1.8790416265703616,17
8,1,4,1,0.15872543340799886,-1.7383977224671265,18
8,1,4,1,-0.6034144853308646,-1.7149570717832543,19
8,1,4,1,-0.8650446066889819,-1.44538958891872,20
8,1,4,1,-1.6726854160988223,-1.3399066608412937,21
8,1,4,1,-1.6840606387665664,-0.4140009588283287,22
8,1,4,1,-1.4565561854116817,-0.3085180307509023,23
8,1,4,0,-0.9105454973599588,-0.074111523912177,24
8,1,4,0,-0.7626676026792838,0.007930753481376871,25
8,1,4,0,-0.48966225865342233,0.18373563361042083,26
8,1,4,1,-0.8877950520244704,0.30093888702978355,27
8,1,4,0,-1.2290517320567973,0.4298624657910824,28
8,1,4,0,-1.2973030680632627,0.6173876712620627,29
8,1,4,1,-1.2063012867213088,1.156522636991131,30
8,1,5,1,0.26110243741769695,0.5470657192104451,1
8,1,5,1,0.4317307774338604,0.7814722260491703,2
8,1,5,1,1.0573680241597931,0.7931925513911067,3
8,1,5,0,1.3303733681856547,0.9572771061782145,4
8,1,5,0,0.7502370121306987,1.6136153253266452,5
8,1,5,1,0.6364847854532565,1.894903133533116,6
8,1,5,1,0.4089803320983719,2.082428339004096,7
8,1,5,0,0.1245997654047662,1.8480218321653705,8
8,1,5,0,-0.03465335194365305,1.8011405307976256,9
8,1,5,0,-0.21665691462756076,1.5901746746427727,10
8,1,5,1,-0.36453480930823573,1.1448023116491948,11
8,1,5,1,-0.5010374813211665,1.0041584075459593,12
8,1,5,0,-0.5579135946598877,0.8400738527588517,13
8,1,5,1,-0.5465383719921435,0.5587860445523813,14
8,1,5,1,-0.48966225865342233,0.25405758566203845,15
8,1,5,1,-0.6944162666728184,0.18373563361042083,16
8,1,5,0,-0.9105454973599588,0.1251340069007395,17
8,1,5,0,-1.0242977240374012,0.1368543322426758,18
8,1,5,0,-1.3769296267374722,0.3478201883975286,19
8,1,5,0,-1.5361827440858915,0.5001844178427001,20
8,1,5,1,-1.7864376427762645,0.4767437671588275,21
8,1,5,1,-2.0821934321376143,0.46502344181689126,22
8,1,5,0,-2.207320881482801,0.324379537713656,23
8,1,5,1,-1.9570659827924277,-0.824212345796098,24
8,1,5,1,-1.9570659827924277,-1.093779828660632,25
8,1,5,1,-1.6726854160988223,-1.3399066608412937,26
8,1,5,0,-1.4679314080794261,-1.5860334930219553,27
8,1,5,1,-1.2404269547245417,-1.6446351197316367,28
8,1,5,0,-1.1152995053793548,-1.750118047809063,29
8,1,5,1,-0.6034144853308646,-1.7149570717832543,30
8,2,1,0,-0.11427991061786269,-0.42572128417026495,1
8,2,1,0,0.4999821134403257,-0.8476529964799705,2
8,2,1,1,0.6933608987919777,-0.7656107190864168,3
8,2,1,1,0.4431060001016046,-0.4140009588283287,4
8,2,1,1,0.4317307774338604,-0.6484074656670541,5
8,2,1,0,1.1256193601662585,-0.5312042122476914,6
8,2,1,1,1.4782512628663296,0.21889660963622964,7
8,2,1,1,1.4896264855340737,0.5939470205781902,8
8,2,1,0,1.1142441374985141,1.0744803595975772,9
8,2,1,1,0.7047361214597219,1.0393193835717682,10
8,2,1,1,-0.1256551332856069,1.2151242637008122,11
8,2,1,0,-0.43278614531470116,1.4964120719072826,12
8,2,1,0,-0.7740428253470281,1.37920881848792,13
8,2,1,0,-1.0470481693728895,1.3206071917782387,14
8,2,1,1,-1.4110552947407051,1.0862006849395134,15
8,2,1,1,-1.5248075214181473,0.629107996603999,16
8,2,1,0,-1.5361827440858915,0.5001844178427001,17
8,2,1,1,-1.5475579667536357,-0.13271315062185832,18
8,2,1,0,-1.6840606387665664,-0.4140009588283287,19
8,2,1,0,-1.7636871974407762,-0.7656107190864168,20
8,2,1,1,-1.7750624201085203,-1.0234578766090145,21
8,2,1,0,-1.9570659827924277,-1.093779828660632,22
8,2,1,0,-1.3314287360664954,-0.6718481163509266,23
8,2,1,1,-0.3872852546437242,-0.5429245375896277,24
8,2,1,0,0.09047409740153348,-0.4726025855380101,25
8,2,1,1,0.659235230788745,-0.5663651882735001,26
8,2,1,1,1.1711202508372354,-0.8828139725057794,27
8,2,1,0,1.0573680241597931,-1.0468985272928872,28
8,2,1,1,0.8298635708049085,-1.2461440581058036,29
8,2,1,0,0.5682334494467911,-1.6446351197316367,30
8,2,2,0,-0.11427991061786269,-0.42572128417026495,1
8,2,2,1,0.0222227613950681,-0.5780855136154364,2
8,2,2,1,0.2838528827531853,-0.7421700684025442,3
8,2,2,0,0.6933608987919777,-0.7656107190864168,4
8,2,2,0,0.8753644614758854,-0.9648562498993332,5
8,2,2,1,0.9322405748146066,-1.4336692635767838,6
8,2,2,1,0.8526140161403969,-1.5625928423380826,7
8,2,2,0,0.48860689077258157,-1.3750676368671024,8
8,2,2,1,-0.48966225865342233,-1.0468985272928872,9
8,2,2,0,-0.717166712008307,-1.1055001540025684,10
8,2,2,1,-0.9787968333664242,-1.1992627567380585,11
8,2,2,0,-1.6044340800923569,-1.0586188526348232,12
